
# Surface 0 of 1 surfaces

# Curve title: "filename using 1:2:5"

# Contour 0, label:     3.15
 -158.182  2 
 -156.245  2 
 -158.182  2 
 -161.818  2 

 -107.273  2 
 -110.674  2 
 -110.909  2 
 -114.545  2 
 -114.701  2 
 -114.545  2 
 -114.122  2 
 -110.909  2 
 -107.273  2 
 -103.636  2 
 -100  2 
 -96.3636  2 
 -93.9531  2 
 -93.1691  2 
 -96.3636  2 
 -99.9064  2 
 -100  2 
 -103.636  2 
 -107.273  2 

 -85.4545  2 
 -87.2418  2 
 -89.0909  2 
 -90.2692  2 
 -89.0909  2 
 -89.0845  2 
 -85.4545  2 
 -81.8182  2 
 -78.1818  2 
 -75.7165  2 
 -74.5455  2 
 -73.5285  2 
 -74.5455  2 
 -75.4346  2 
 -78.1818  2 
 -81.8182  2 
 -85.4545  2 

 -63.6364  2 
 -65.5737  2 
 -67.2727  2 
 -67.9106  2 
 -67.2727  2 
 -64.6436  2 
 -63.6364  2 
 -60  2 
 -59.0319  2 
 -56.3636  2 
 -54.2032  2 
 -55.3252  2 
 -56.3636  2 
 -60  2 
 -63.6364  2 

 -41.8182  2 
 -44.7449  2 
 -45.4545  2 
 -46.657  2 
 -45.4545  2 
 -41.8182  2 
 -38.1818  2 
 -34.5903  2 
 -34.8054  2 
 -38.1818  2 
 -41.8182  2 

 -20  2 
 -22.573  2 
 -20  2 
 -18.8422  2 
 -20  2 

 -20  2 
 -22.8936  2 
 -23.6364  2 
 -23.8091  2 
 -25.0765  2 
 -23.6364  2 
 -20  2 
 -16.3636  2 
 -15.5459  2 
 -15.2247  2 
 -15.3401  2 
 -16.3636  2 
 -20  2 

  1.81818  2 
 -0.434107  2 
 -1.81818  2 
 -3.75969  2 
 -1.81818  2 
  1.81818  2 
  5.45455  2 
  6.62933  2 
  5.45455  2 
  3.93496  2 
  1.81818  2 

  20  2 
  16.4994  2 
  16.3636  2 
  15.9737  2 
  16.3636  2 
  20  2 
  23.6364  2 
  26.7039  2 
  26.3987  2 
  23.6364  2 
  20  2 

  38.1818  2 
  35.8134  2 
  36.7377  2 
  38.1818  2 
  41.8182  2 
  45.4545  2 
  46.2571  2 
  47.0401  2 
  45.4545  2 
  41.8182  2 
  38.1818  2 

  56.3636  2 
  55.6232  2 
  56.3636  2 
  58.6927  2 
  60  2 
  63.6364  2 
  65.3215  2 
  67.2727  2 
  67.4566  2 
  67.2727  2 
  63.6364  2 
  60  2 
  56.3636  2 

  81.8182  2 
  79.0302  2 
  78.1818  2 
  74.8223  2 
  74.8236  2 
  78.1818  2 
  81.8182  2 
  85.4545  2 
  89.0909  2 
  89.9543  2 
  90.6288  2 
  89.0909  2 
  86.2558  2 
  85.4545  2 
  81.8182  2 

  100  2 
  96.515  2 
  96.3636  2 
  95.3847  2 
  96.3636  2 
  100  2 
  103.636  2 
  107.273  2 
  110.909  2 
  113.352  2 
  110.909  2 
  109.837  2 
  107.273  2 
  103.636  2 
  100  2 

 -180  2 
 -176.364  2 
 -175.546  2 
 -176.364  2 
 -180  2 

 -180  2 
 -177.703  2 
 -176.364  2 
 -173.625  2 
 -172.727  2 
 -169.091  2 
 -168.028  2 
 -165.455  2 
 -161.818  2 
 -159.812  2 
 -158.182  2 
 -154.545  2 
 -150.909  2 
 -147.273  2 
 -143.636  2 
 -140  2 
 -136.364  2 
 -132.727  2 
 -130.945  2 
 -129.091  2 
 -125.455  2 
 -124.453  2 
 -121.818  2 
 -118.182  2 
 -114.545  2 
 -113.689  2 
 -113.361  2 
 -114.545  2 
