Psi Phi  #  Energy(Eh) DipoleX DipoleY DipoleZ DipoleT
85 -845.64423302570549 0.303409 -0.774143 -0.345871 0.900545
86 -845.64427348939648 0.337737 -0.899999 -0.675754 1.175035
87 -845.64346550378968 0.331144 -0.870046 -1.033825 1.391198
88 -845.64193168737370 0.312996 -0.644490 -1.410696 1.582213
89 -845.63961668860748 0.374809 -0.273422 -1.720601 1.782052
90 -845.63793729531176 0.537705 0.193036 -1.894620 1.978882
91 -845.63947825154492 0.762817 0.601719 -2.026228 2.247122
92 -845.64107810461996 1.171467 0.704848 -2.051506 2.465324
93 -845.64239351719471 1.784033 0.668165 -1.848224 2.654270
94 -845.64333044236446 2.272578 0.554114 -1.385654 2.718766
95 -845.64393890107976 2.505847 0.513976 -0.614571 2.630806
96 -845.64334432465125 2.842986 0.235158 -0.508231 2.897614
97 -845.64400324289022 2.629963 0.330135 0.071782 2.651574
98 -845.64340908151894 2.122166 0.376772 0.298738 2.175957
99 -845.64227246004862 1.540451 0.360788 0.404289 1.632975
100 -845.64061282928037 1.020848 0.238731 0.358556 1.108009
101 -845.63966921683323 0.665327 -0.050483 0.305152 0.733708
102 -845.64039661505922 0.545293 -0.404935 0.189717 0.705202
103 -845.64183150927124 0.570419 -0.669327 0.055293 0.881154
104 -845.64201094686746 0.644031 -0.875487 -0.170598 1.100162
105 -845.64051837340844 0.727087 -1.036821 -0.422052 1.334834
106 -845.63842637397306 0.757157 -1.153823 -0.699636 1.547283
107 -845.63625748289473 0.771469 -1.014611 -1.030952 1.639348
108 -845.63409693050812 0.823753 -0.707415 -1.409595 1.779315
109 -845.63350480761756 0.921337 -0.256245 -1.734555 1.980709
110 -845.63779399361511 1.017653 0.211734 -1.896423 2.162607
111 -845.64042116250994 1.503898 0.371725 -1.951157 2.491365
112 -845.64189964280558 2.122547 0.353943 -1.737553 2.765785
113 -845.64279611803863 2.605141 0.256493 -1.272336 2.910565
114 -845.64338501205611 2.837867 0.229469 -0.513528 2.893071
115 -845.64373502849321 2.932579 -0.132662 -0.265492 2.947559
116 -845.64442890723512 2.703522 -0.012309 0.251547 2.715227
117 -845.64399441968453 2.188284 0.038286 0.503623 2.245816
118 -845.64300881214285 1.624505 0.007371 0.561549 1.718839
119 -845.64135270925158 1.128435 -0.126416 0.489807 1.236632
120 -845.64026133080802 0.777865 -0.407305 0.449823 0.986566
121 -845.64059686400765 0.663759 -0.692295 0.336059 1.016259
122 -845.64044107798441 0.713303 -0.851455 0.225351 1.133384
123 -845.63865679413925 0.817370 -1.059888 0.054619 1.339567
124 -845.63560758105223 0.909488 -1.448903 -0.155729 1.717772
125 -845.63307491060164 0.940704 -1.555547 -0.445608 1.871688
126 -845.63075636976191 0.923036 -1.492363 -0.829300 1.940846
127 -845.63014863551007 0.749948 -1.230121 -1.268495 1.919557
128 -845.63394034675503 0.741360 -0.646656 -1.568139 1.851172
129 -845.63936824445932 1.147529 -0.214292 -1.798288 2.143964
130 -845.64189568835150 1.607822 -0.080520 -1.854102 2.455457
131 -845.64292382170675 2.211191 -0.079126 -1.621082 2.742906
132 -845.64337016645527 2.697849 -0.153574 -1.111855 2.922019
133 -845.64375175548844 2.927353 -0.128562 -0.302327 2.945730
134 -845.64437140624523 2.836556 -0.484833 -0.000553 2.877692
135 -845.64509183898281 2.585521 -0.360529 0.489400 2.656014
136 -845.64499740140559 2.067699 -0.314051 0.722255 2.212613
137 -845.64436180077610 1.532559 -0.353990 0.684151 1.715257
138 -845.64290317902896 1.077935 -0.477419 0.624358 1.334052
139 -845.64145184814538 0.750555 -0.685053 0.537883 1.149761
140 -845.64018625942003 0.624532 -0.850823 0.421087 1.136334
141 -845.63747257009186 0.665397 -1.050088 0.372423 1.297743
142 -845.63435952581563 0.774230 -1.596032 0.233674 1.789232
143 -845.63120996826706 0.888812 -1.836284 0.046065 2.040600
144 -845.62857652407274 0.898567 -2.005309 -0.158873 2.203164
145 -845.62771965401294 0.697030 -1.969993 -0.523660 2.154285
146 -845.63065161971281 0.551713 -1.464723 -0.912398 1.811704
147 -845.63618165234175 0.694849 -0.941159 -1.193860 1.671495
148 -845.64171436858351 1.127734 -0.598299 -1.470375 1.947241
149 -845.64421987401374 1.598518 -0.479552 -1.585742 2.302131
150 -845.64469416117640 2.154307 -0.464434 -1.394271 2.607821
151 -845.64440137295264 2.615707 -0.533932 -0.883550 2.812058
152 -845.64438341027630 2.834456 -0.484031 -0.025980 2.875605
153 -845.64408391375150 2.656780 -0.763071 0.374294 2.789418
154 -845.64521330237312 2.401113 -0.631157 0.904133 2.642188
155 -845.64570994958785 1.920356 -0.590464 1.090265 2.285846
156 -845.64547063776399 1.418073 -0.629957 1.068235 1.883853
157 -845.64399979274890 1.014327 -0.731119 0.952258 1.571684
158 -845.64146963427629 0.678413 -0.877799 0.778170 1.355111
159 -845.63823398473937 0.520220 -1.076196 0.630194 1.351285
160 -845.63421521168061 0.525255 -1.580465 0.576895 1.762546
161 -845.63054078329378 0.649616 -1.897229 0.440483 2.053169
162 -845.62733621749021 0.751242 -2.207041 0.303210 2.351027
163 -845.62617642796522 0.659320 -2.361758 0.147375 2.456485
164 -845.62852959938800 0.428571 -2.001485 -0.221728 2.058829
165 -845.63301454462885 0.465027 -1.518281 -0.577622 1.689697
166 -845.63842001840317 0.662373 -1.078476 -0.861854 1.531221
167 -845.64333476404772 1.059479 -0.813954 -1.103294 1.732708
168 -845.64528728847040 1.477467 -0.720719 -1.226595 2.051068
169 -845.64520524846148 1.992227 -0.708551 -1.125816 2.395511
170 -845.64430335942848 2.437929 -0.800082 -0.606156 2.636485
171 -845.64410778644969 2.651614 -0.755830 0.398778 2.785922
172 -845.64361211870141 2.509879 -0.908818 0.747596 2.772065
173 -845.64522488527473 2.276126 -0.784392 1.254719 2.714837
174 -845.64609700863525 1.850387 -0.742779 1.420409 2.448104
175 -845.64599303318619 1.375395 -0.767804 1.454874 2.144270
176 -845.64405383523922 0.987713 -0.852038 1.294047 1.837418
177 -845.63990302086722 0.610910 -1.040012 1.050719 1.599640
178 -845.63499377311291 0.400676 -1.458643 0.949701 1.786088
179 -845.63080590205186 0.389969 -1.817856 0.778841 2.015755
180 -845.62713243888788 0.521165 -2.201631 0.699846 2.368243
181 -845.62550715834868 0.613770 -2.469853 0.604529 2.615787
182 -845.62736605616715 0.484418 -2.237709 0.318411 2.311577
183 -845.63132480170293 0.398912 -1.821953 0.005642 1.865121
184 -845.63575898218733 0.431719 -1.408123 -0.234697 1.491400
185 -845.64062171069486 0.674365 -0.979375 -0.497161 1.288841
186 -845.64427037605242 1.021497 -0.837519 -0.733400 1.510884
187 -845.64527949447665 1.379003 -0.786680 -0.866019 1.808453
188 -845.64490215467208 1.880603 -0.783450 -0.772056 2.178654
189 -845.64378318061949 2.309728 -0.902049 -0.357856 2.505314
190 -845.64362239788625 2.506119 -0.909533 0.692253 2.754469
191 -845.64390868536248 2.553023 -0.828293 0.933069 2.841587
192 -845.64558538411052 2.329072 -0.715046 1.587256 2.907792
193 -845.64641015555276 1.922050 -0.694506 1.762679 2.698824
194 -845.64605511216701 1.449754 -0.710200 1.840741 2.448366
195 -845.64316236078116 1.014486 -0.845787 1.622912 2.092458
196 -845.63766190549495 0.565972 -1.146824 1.354925 1.863156
197 -845.63234327049440 0.361574 -1.554139 1.229220 2.014216
198 -845.62800336752071 0.360064 -1.982966 1.078830 2.285973
199 -845.62575990492223 0.576490 -2.352117 0.977867 2.611708
200 -845.62720734512754 0.667340 -2.211937 0.717526 2.419267
201 -845.63083217116446 0.586825 -1.899315 0.426542 2.033150
202 -845.63469481681273 0.498819 -1.565551 0.207473 1.656145
203 -845.63896155688190 0.535011 -1.046434 0.045139 1.176137
204 -845.64218489671202 0.732157 -0.832130 -0.202557 1.126732
205 -845.64424241153984 1.042951 -0.718184 -0.389801 1.324945
206 -845.64487629754763 1.412681 -0.657412 -0.519903 1.642607
207 -845.64460462575266 1.934721 -0.653564 -0.414192 2.083709
208 -845.64383170168435 2.383606 -0.767335 -0.053986 2.504655
209 -845.64388749911632 2.557752 -0.822478 0.923191 2.840924
210 -845.64425144856386 2.709820 -0.544473 1.217225 3.020134
211 -845.64556934341203 2.475574 -0.461796 1.871847 3.137759
212 -845.64589286128125 2.059308 -0.448032 2.099475 2.974774
213 -845.64505493869683 1.542431 -0.471628 2.195495 2.724284
214 -845.64161346322271 1.066924 -0.639178 2.066610 2.412001
215 -845.63541049707919 0.599377 -1.015213 1.782101 2.136772
216 -845.62998841223111 0.404656 -1.507657 1.595396 2.232054
217 -845.62708023376581 0.575326 -1.974536 1.374378 2.473602
218 -845.62806886833846 0.820368 -1.991973 1.072312 2.406411
219 -845.63109987450889 0.814279 -1.829595 0.764612 2.143618
220 -845.63457798724880 0.715877 -1.592707 0.520110 1.822007
221 -845.63784984519157 0.611138 -1.076207 0.324230 1.279389
222 -845.64077021564935 0.623669 -0.843083 0.190998 1.065942
223 -845.64204366337594 0.789049 -0.642865 0.065660 1.019895
224 -845.64314084267153 1.102945 -0.470082 -0.048574 1.199927
225 -845.64389451147917 1.529474 -0.382351 -0.165652 1.585220
226 -845.64406143998963 2.093081 -0.378260 -0.032108 2.127228
227 -845.64391723988479 2.558153 -0.483338 0.325941 2.623738
228 -845.64422974977288 2.712947 -0.541638 1.223105 3.024804
229 -845.64361013188386 2.790196 -0.161703 1.450137 3.148689
230 -845.64435091419000 2.544089 -0.073013 2.064379 3.277099
231 -845.64394670300703 2.115260 -0.051610 2.323553 3.142593
232 -845.64265189168236 1.566481 -0.058184 2.496022 2.947435
233 -845.63922566782799 1.074785 -0.260271 2.353049 2.599950
234 -845.63328054745193 0.606760 -0.710233 2.140593 2.335535
235 -845.62945444334514 0.643204 -1.252875 1.979272 2.429182
236 -845.63012194959651 0.787364 -1.485650 1.658875 2.361983
237 -845.63257253016491 0.824917 -1.528626 1.296269 2.167371
238 -845.63528817520319 0.827940 -1.442103 0.981920 1.931143
239 -845.63870111158326 0.755298 -1.074034 0.639326 1.460398
240 -845.64059902178428 0.677952 -0.849825 0.440753 1.173066
241 -845.64089272772549 0.671874 -0.679425 0.331927 1.011538
242 -845.64064758054360 0.819879 -0.373297 0.213018 0.925705
243 -845.64144296984387 1.152688 -0.127165 0.082345 1.162601
244 -845.64233128899900 1.623384 -0.032093 0.021514 1.623844
245 -845.64297575102910 2.210728 -0.034249 0.213304 2.221259
246 -845.64325650967794 2.665285 -0.130804 0.612043 2.737782
247 -845.64359721055098 2.792596 -0.162190 1.431722 3.142407
248 -845.64324587263172 2.716337 0.267136 1.623353 3.175708
249 -845.64358424373495 2.459081 0.388699 2.209342 3.328568
250 -845.64263459800691 2.006829 0.418569 2.430183 3.179364
251 -845.64088175831785 1.432412 0.418813 2.567483 2.969710
252 -845.63740928325296 0.953858 0.207463 2.493458 2.677726
253 -845.63273317776975 0.528368 -0.256801 2.401021 2.471845
254 -845.63337865891458 0.678184 -0.676803 2.151081 2.354813
255 -845.63552084474486 0.665155 -0.946671 1.865625 2.195262
256 -845.63784162825596 0.680004 -1.084675 1.441344 1.927796
257 -845.64023030747057 0.644139 -0.995983 1.104768 1.620929
258 -845.64182196730258 0.593851 -0.861973 0.771536 1.300356
259 -845.64180502342901 0.558088 -0.671159 0.545173 1.029140
260 -845.64060734840564 0.554298 -0.382221 0.419589 0.793344
261 -845.63996127621749 0.711509 -0.007817 0.285006 0.766508
262 -845.64061190209554 1.064612 0.261799 0.203047 1.114973
263 -845.64152246000390 1.565360 0.340862 0.190053 1.613276
264 -845.64242665472602 2.160378 0.336195 0.408828 2.224275
265 -845.64294309666366 2.609518 0.258180 0.868478 2.762335
266 -845.64326972375716 2.720313 0.270600 1.597652 3.166357
267 -845.64369963924764 2.379952 0.577628 1.702740 2.982809
268 -845.64397380635023 2.119994 0.726657 2.283047 3.199173
269 -845.64293989790690 1.672267 0.788794 2.538880 3.140793
270 -845.64135795786638 1.109693 0.789982 2.663427 2.991544
271 -845.63890285559955 0.687295 0.608692 2.576510 2.735194
272 -845.63713901230153 0.398388 0.229664 2.560806 2.601766
273 -845.63897253081268 0.216843 -0.211470 2.393186 2.412277
274 -845.64142012641423 0.195299 -0.598628 2.097514 2.189991
275 -845.64303271392509 0.237296 -0.805767 1.726090 1.919624
276 -845.64403358987806 0.277823 -0.839612 1.348808 1.612891
277 -845.64412903737866 0.273210 -0.731762 0.983828 1.256199
278 -845.64308825376747 0.240255 -0.486902 0.660926 0.855347
279 -845.64151134267604 0.220563 -0.125524 0.501036 0.561642
280 -845.64072508246204 0.360448 0.258106 0.341275 0.559473
281 -845.64122425091159 0.712522 0.537593 0.264030 0.930809
282 -845.64201461795733 1.224068 0.616320 0.279473 1.398677
283 -845.64297134846834 1.827771 0.613301 0.523134 1.997637
284 -845.64348983015248 2.278804 0.541380 0.987923 2.542053
285 -845.64377056034709 2.384237 0.584566 1.723138 2.999251
286 -845.64477293721825 1.887924 0.648492 1.739641 2.647857
287 -845.64514206605372 1.613557 0.793743 2.343634 2.954016
288 -845.64420196352739 1.154336 0.859566 2.588212 2.961450
289 -845.64277921127632 0.586207 0.875422 2.716011 2.913197
290 -845.64101061202632 0.174620 0.720764 2.676171 2.777028
291 -845.64025874082404 -0.166981 0.352084 2.599032 2.628082
292 -845.64205622557984 -0.337029 -0.091956 2.492183 2.516549
293 -845.64450529470741 -0.355686 -0.477126 2.204793 2.283698
294 -845.64561907299799 -0.260304 -0.738022 1.872641 2.029587
295 -845.64567260622835 -0.171190 -0.818254 1.513685 1.729187
296 -845.64533358079393 -0.175041 -0.688309 1.136065 1.339795
297 -845.64427639528799 -0.236943 -0.423964 0.782415 0.920902
298 -845.64287087050707 -0.291363 -0.040336 0.576750 0.647426
299 -845.64211034376763 -0.165646 0.339352 0.389575 0.542556
300 -845.64252076014395 0.181252 0.629206 0.323704 0.730436
301 -845.64327465340398 0.690549 0.714507 0.348145 1.052893
302 -845.64418976743082 1.309279 0.705391 0.557588 1.588298
303 -845.64463303534490 1.778997 0.619544 0.999185 2.132378
304 -845.64487429472820 1.891136 0.651592 1.766374 2.668529
305 -845.64548506186975 1.281137 0.592761 1.576834 2.116384
306 -845.64597930574246 1.012480 0.719166 2.115641 2.453213
307 -845.64523816273163 0.543041 0.801647 2.385380 2.574406
308 -845.64395360530170 -0.036555 0.827344 2.512361 2.645334
309 -845.64235278952447 -0.452699 0.694165 2.533077 2.665199
310 -845.64177443174140 -0.798409 0.341356 2.447343 2.596819
311 -845.64312049495811 -0.941557 -0.105011 2.294994 2.482852
312 -845.64513755936105 -0.925574 -0.482646 2.040908 2.292365
313 -845.64577658015764 -0.785890 -0.752032 1.733635 2.046623
314 -845.64559638271203 -0.685110 -0.835260 1.409623 1.775971
315 -845.64537883864318 -0.723383 -0.703985 1.028889 1.441350
316 -845.64472498692385 -0.817364 -0.432261 0.652083 1.131435
317 -845.64368085206820 -0.883499 -0.053963 0.394557 0.969102
318 -845.64306461552223 -0.765948 0.322704 0.189821 0.852553
319 -845.64348078706166 -0.433327 0.615893 0.126099 0.763542
320 -845.64421363126530 0.055717 0.702591 0.177763 0.726869
321 -845.64503699707370 0.673703 0.683950 0.379709 1.032396
322 -845.64539449025415 1.156998 0.586237 0.809785 1.529075
323 -845.64559829876976 1.287579 0.589340 1.560159 2.106959
324 -845.64582947169401 0.767097 0.447579 1.215002 1.504990
325 -845.64640250973434 0.504850 0.570860 1.757540 1.915647
326 -845.64582471316908 0.028346 0.661068 2.036653 2.141441
327 -845.64469007795583 -0.540316 0.694791 2.185908 2.356453
328 -845.64319325029510 -0.966887 0.577404 2.215219 2.485047
329 -845.64254666862098 -1.301012 0.242905 2.128026 2.506019
330 -845.64339717324947 -1.413478 -0.179422 1.955531 2.419548
331 -845.64469541277344 -1.366575 -0.549443 1.715714 2.261214
332 -845.64485261342861 -1.223180 -0.829980 1.425347 2.053448
333 -845.64454761747174 -1.144999 -0.935501 1.138616 1.866181
334 -845.64469465740899 -1.217462 -0.796236 0.755424 1.639168
335 -845.64462706401332 -1.328722 -0.511603 0.381396 1.474009
336 -845.64394035132568 -1.380052 -0.133502 0.077449 1.388656
337 -845.64351289551814 -1.260009 0.248107 -0.137302 1.291523
338 -845.64396051683480 -0.935689 0.539164 -0.200323 1.098335
339 -845.64470752312832 -0.474932 0.621841 -0.121383 0.791821
340 -845.64546085676693 0.134121 0.583993 0.080597 0.604593
341 -845.64575943682826 0.620694 0.467563 0.484437 0.915726
342 -845.64592447803102 0.773584 0.442533 1.193661 1.489663
343 -845.64552755069053 0.587794 0.336397 0.573442 0.887413
344 -845.64619525167996 0.337447 0.467241 1.074467 1.219288
345 -845.64569003394899 -0.156220 0.553219 1.345897 1.463522
346 -845.64466402900302 -0.728328 0.588929 1.508830 1.775913
347 -845.64320798896688 -1.175312 0.469972 1.547494 1.999242
348 -845.64253447848887 -1.502618 0.156403 1.437956 2.085676
349 -845.64309115666583 -1.596788 -0.232704 1.184791 2.001902
350 -845.64388476002387 -1.536763 -0.599959 0.922609 1.890185
351 -845.64371129698907 -1.388069 -0.903438 0.592485 1.758970
352 -845.64338692158071 -1.302185 -1.040088 0.317284 1.696507
353 -845.64389786736888 -1.396873 -0.900286 0.070978 1.663372
354 -845.64421108434112 -1.504850 -0.618369 -0.269749 1.649157
355 -845.64358810051931 -1.539817 -0.232308 -0.602020 1.669561
356 -845.64319570399630 -1.414734 0.170337 -0.811640 1.639893
357 -845.64360255842212 -1.107093 0.463450 -0.874703 1.485108
358 -845.64428373661258 -0.683985 0.533039 -0.779526 1.166030
359 -845.64502716881975 -0.086715 0.484193 -0.532233 0.724730
360 -845.64533979357452 0.403830 0.356092 -0.130592 0.554016
361 -845.64561106486531 0.594539 0.338975 0.522024 0.860750
